,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed,housing_yes,loan_yes,has_subscribed_yes
5533,25,management,single,basic.4y,no,no,telephone,may,tue,19,1,nonexistent,1.1,no,0.0,0.0,0.0
5534,45,blue-collar,single,basic.9y,no,no,telephone,may,tue,643,2,nonexistent,1.1,no,0.0,0.0,0.0
5535,40,admin.,single,high.school,no,no,telephone,may,tue,371,2,nonexistent,1.1,no,0.0,0.0,0.0
5536,39,admin.,married,university.degree,no,no,telephone,may,tue,363,3,nonexistent,1.1,no,0.0,0.0,0.0
5537,49,blue-collar,married,basic.4y,no,no,telephone,may,tue,384,1,nonexistent,1.1,no,0.0,0.0,0.0
5538,51,self-employed,single,university.degree,yes,no,telephone,may,tue,492,2,nonexistent,1.1,no,1.0,0.0,0.0
5539,43,blue-collar,single,basic.4y,no,no,telephone,may,tue,222,2,nonexistent,1.1,no,0.0,0.0,0.0
5540,35,entrepreneur,married,high.school,no,no,telephone,may,tue,144,1,nonexistent,1.1,no,0.0,0.0,0.0
5541,46,blue-collar,married,basic.9y,no,no,telephone,may,tue,426,2,nonexistent,1.1,no,0.0,0.0,0.0
5542,32,services,married,high.school,no,no,telephone,may,tue,181,1,nonexistent,1.1,no,0.0,0.0,0.0
5543,30,blue-collar,married,basic.9y,no,yes,telephone,may,tue,39,7,nonexistent,1.1,no,0.0,1.0,0.0
5544,29,blue-collar,single,high.school,yes,no,telephone,may,tue,174,1,nonexistent,1.1,no,1.0,0.0,0.0
5545,41,admin.,divorced,high.school,no,no,telephone,may,tue,293,2,nonexistent,1.1,no,0.0,0.0,0.0
5546,37,admin.,married,high.school,no,no,telephone,may,tue,316,2,nonexistent,1.1,no,0.0,0.0,0.0
5547,24,blue-collar,married,basic.4y,yes,no,telephone,may,tue,151,1,nonexistent,1.1,no,1.0,0.0,0.0
5548,38,blue-collar,married,basic.6y,no,yes,telephone,may,tue,132,1,nonexistent,1.1,no,0.0,1.0,0.0
5549,27,services,married,high.school,yes,no,telephone,may,tue,129,1,nonexistent,1.1,no,1.0,0.0,0.0
5550,35,blue-collar,married,basic.9y,yes,no,telephone,may,tue,106,1,nonexistent,1.1,no,1.0,0.0,0.0
5551,28,student,single,basic.9y,yes,yes,telephone,may,tue,68,5,nonexistent,1.1,no,1.0,1.0,0.0
5552,31,blue-collar,divorced,basic.6y,no,no,telephone,may,tue,255,1,nonexistent,1.1,no,0.0,0.0,0.0
5553,27,blue-collar,married,basic.9y,no,no,telephone,may,tue,189,1,nonexistent,1.1,no,0.0,0.0,0.0
5554,37,technician,married,university.degree,no,no,telephone,may,tue,173,3,nonexistent,1.1,no,0.0,0.0,0.0
5555,33,admin.,divorced,high.school,no,no,telephone,may,tue,161,2,nonexistent,1.1,no,0.0,0.0,0.0
5556,43,blue-collar,married,basic.9y,no,no,telephone,may,tue,155,1,nonexistent,1.1,no,0.0,0.0,0.0
5557,44,blue-collar,married,basic.4y,yes,yes,telephone,may,tue,72,1,nonexistent,1.1,no,1.0,1.0,0.0
5558,29,admin.,single,basic.9y,no,no,telephone,may,tue,62,4,nonexistent,1.1,no,0.0,0.0,0.0
5559,37,blue-collar,single,professional.course,no,no,telephone,may,tue,137,2,nonexistent,1.1,no,0.0,0.0,0.0
5560,37,blue-collar,single,basic.6y,no,no,telephone,may,tue,195,2,nonexistent,1.1,no,0.0,0.0,0.0
5561,51,technician,married,university.degree,yes,no,telephone,may,tue,470,2,nonexistent,1.1,no,1.0,0.0,0.0
5562,34,services,married,high.school,no,no,telephone,may,tue,139,1,nonexistent,1.1,no,0.0,0.0,0.0
5563,30,technician,divorced,professional.course,yes,no,telephone,may,tue,169,1,nonexistent,1.1,no,1.0,0.0,0.0
5564,36,services,married,high.school,no,no,telephone,may,tue,223,1,nonexistent,1.1,no,0.0,0.0,0.0
5565,36,blue-collar,single,basic.9y,no,no,telephone,may,tue,201,2,nonexistent,1.1,no,0.0,0.0,0.0
5566,34,services,married,high.school,yes,yes,telephone,may,tue,596,1,nonexistent,1.1,no,1.0,1.0,0.0
5567,37,technician,married,professional.course,no,no,telephone,may,tue,253,16,nonexistent,1.1,no,0.0,0.0,0.0
5568,38,management,single,university.degree,no,no,telephone,may,tue,600,2,nonexistent,1.1,no,0.0,0.0,0.0
5569,55,services,married,high.school,yes,no,telephone,may,tue,133,1,nonexistent,1.1,no,1.0,0.0,0.0
5570,47,admin.,married,high.school,no,no,telephone,may,tue,731,3,nonexistent,1.1,yes,0.0,0.0,1.0
5571,31,admin.,single,university.degree,yes,no,telephone,may,tue,659,4,nonexistent,1.1,no,1.0,0.0,0.0
5572,56,retired,married,basic.4y,yes,yes,telephone,may,tue,112,1,nonexistent,1.1,no,1.0,1.0,0.0
5573,35,entrepreneur,divorced,university.degree,no,no,telephone,may,tue,124,1,nonexistent,1.1,no,0.0,0.0,0.0
5574,34,blue-collar,married,basic.9y,no,no,telephone,may,tue,59,1,nonexistent,1.1,no,0.0,0.0,0.0
5575,29,self-employed,married,university.degree,yes,no,telephone,may,tue,121,1,nonexistent,1.1,no,1.0,0.0,0.0
5576,57,blue-collar,married,basic.4y,no,no,telephone,may,tue,98,1,nonexistent,1.1,no,0.0,0.0,0.0
5577,48,technician,married,basic.6y,no,yes,telephone,may,tue,175,1,nonexistent,1.1,no,0.0,1.0,0.0
5578,53,self-employed,married,university.degree,no,yes,telephone,may,tue,202,1,nonexistent,1.1,no,0.0,1.0,0.0
5579,37,admin.,married,high.school,no,no,telephone,may,tue,185,1,nonexistent,1.1,no,0.0,0.0,0.0
5580,30,blue-collar,married,basic.4y,yes,no,telephone,may,tue,170,1,nonexistent,1.1,no,1.0,0.0,0.0
5581,47,blue-collar,single,basic.4y,no,no,telephone,may,tue,184,1,nonexistent,1.1,no,0.0,0.0,0.0
5582,26,technician,married,basic.6y,no,yes,telephone,may,tue,261,1,nonexistent,1.1,no,0.0,1.0,0.0
5583,33,self-employed,married,high.school,yes,no,telephone,may,tue,103,1,nonexistent,1.1,no,1.0,0.0,0.0
5584,43,blue-collar,married,high.school,yes,no,telephone,may,tue,190,1,nonexistent,1.1,no,1.0,0.0,0.0
5585,22,services,single,basic.9y,no,no,telephone,may,tue,170,1,nonexistent,1.1,no,0.0,0.0,0.0
5586,51,retired,married,university.degree,yes,yes,telephone,may,tue,235,5,nonexistent,1.1,no,1.0,1.0,0.0
5587,45,technician,married,basic.9y,no,no,telephone,may,tue,166,2,nonexistent,1.1,no,0.0,0.0,0.0
5588,29,admin.,single,university.degree,no,no,telephone,may,tue,169,2,nonexistent,1.1,no,0.0,0.0,0.0
5589,31,services,married,high.school,yes,no,telephone,may,tue,125,1,nonexistent,1.1,no,1.0,0.0,0.0
5590,47,technician,married,professional.course,yes,no,telephone,may,tue,272,3,nonexistent,1.1,no,1.0,0.0,0.0
5591,48,unemployed,married,basic.4y,yes,no,telephone,may,tue,265,2,nonexistent,1.1,no,1.0,0.0,0.0
5592,38,technician,married,professional.course,yes,no,telephone,may,tue,233,2,nonexistent,1.1,no,1.0,0.0,0.0
5593,50,blue-collar,single,basic.9y,yes,no,telephone,may,tue,307,2,nonexistent,1.1,no,1.0,0.0,0.0
5594,31,admin.,married,high.school,yes,no,telephone,may,tue,246,1,nonexistent,1.1,no,1.0,0.0,0.0
5595,27,admin.,divorced,high.school,no,no,telephone,may,tue,290,4,nonexistent,1.1,no,0.0,0.0,0.0
5596,39,blue-collar,married,basic.4y,no,no,telephone,may,tue,56,2,nonexistent,1.1,no,0.0,0.0,0.0
5597,35,admin.,married,basic.9y,no,no,telephone,may,tue,259,1,nonexistent,1.1,no,0.0,0.0,0.0
5598,28,management,married,high.school,no,no,telephone,may,tue,375,1,nonexistent,1.1,no,0.0,0.0,0.0
5599,34,entrepreneur,single,professional.course,no,no,telephone,may,tue,290,1,nonexistent,1.1,no,0.0,0.0,0.0
5600,30,self-employed,married,basic.9y,no,no,telephone,may,tue,148,3,nonexistent,1.1,no,0.0,0.0,0.0
5601,38,blue-collar,single,basic.9y,yes,no,telephone,may,tue,174,1,nonexistent,1.1,no,1.0,0.0,0.0
5602,29,self-employed,married,basic.6y,yes,no,telephone,may,tue,32,1,nonexistent,1.1,no,1.0,0.0,0.0
5603,35,blue-collar,divorced,basic.9y,no,no,telephone,may,tue,521,1,nonexistent,1.1,no,0.0,0.0,0.0
5604,32,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,537,9,nonexistent,1.1,no,0.0,0.0,0.0
5605,33,management,married,university.degree,yes,no,telephone,may,tue,316,1,nonexistent,1.1,no,1.0,0.0,0.0
5606,50,services,single,high.school,no,no,telephone,may,tue,332,1,nonexistent,1.1,no,0.0,0.0,0.0
5607,57,management,divorced,university.degree,no,no,telephone,may,tue,35,1,nonexistent,1.1,no,0.0,0.0,0.0
5608,31,blue-collar,married,basic.9y,no,no,telephone,may,tue,935,1,nonexistent,1.1,yes,0.0,0.0,1.0
5609,37,technician,single,university.degree,yes,yes,telephone,may,tue,173,1,nonexistent,1.1,no,1.0,1.0,0.0
5610,37,technician,single,university.degree,no,no,telephone,may,tue,144,1,nonexistent,1.1,no,0.0,0.0,0.0
5611,42,technician,divorced,basic.9y,no,no,telephone,may,tue,474,1,nonexistent,1.1,no,0.0,0.0,0.0
5612,39,blue-collar,married,basic.4y,yes,no,telephone,may,tue,395,2,nonexistent,1.1,no,1.0,0.0,0.0
5613,52,management,divorced,university.degree,no,no,telephone,may,tue,313,1,nonexistent,1.1,no,0.0,0.0,0.0
5614,33,admin.,single,university.degree,no,no,telephone,may,tue,147,1,nonexistent,1.1,no,0.0,0.0,0.0
5615,60,admin.,married,university.degree,no,no,telephone,may,tue,123,2,nonexistent,1.1,no,0.0,0.0,0.0
5616,27,services,married,professional.course,no,no,telephone,may,tue,395,2,nonexistent,1.1,no,0.0,0.0,0.0
5617,35,blue-collar,married,basic.9y,yes,no,telephone,may,tue,93,10,nonexistent,1.1,no,1.0,0.0,0.0
5618,29,admin.,single,university.degree,no,yes,telephone,may,tue,166,9,nonexistent,1.1,no,0.0,1.0,0.0
5619,31,blue-collar,single,high.school,yes,no,telephone,may,tue,410,1,nonexistent,1.1,no,1.0,0.0,0.0
5620,53,blue-collar,married,basic.9y,no,no,telephone,may,tue,755,1,nonexistent,1.1,no,0.0,0.0,0.0
5621,26,technician,married,professional.course,no,no,telephone,may,tue,139,2,nonexistent,1.1,no,0.0,0.0,0.0
5622,49,blue-collar,married,basic.6y,no,no,telephone,may,tue,95,1,nonexistent,1.1,no,0.0,0.0,0.0
5623,35,technician,married,professional.course,no,no,telephone,may,tue,211,1,nonexistent,1.1,no,0.0,0.0,0.0
5624,55,retired,divorced,high.school,yes,no,telephone,may,tue,193,1,nonexistent,1.1,no,1.0,0.0,0.0
5625,37,blue-collar,married,professional.course,no,no,telephone,may,tue,318,1,nonexistent,1.1,no,0.0,0.0,0.0
5626,39,unemployed,single,basic.9y,yes,no,telephone,may,tue,405,1,nonexistent,1.1,no,1.0,0.0,0.0
5627,39,management,single,university.degree,yes,no,telephone,may,tue,751,1,nonexistent,1.1,yes,1.0,0.0,1.0
5628,34,admin.,married,high.school,yes,no,telephone,may,tue,207,1,nonexistent,1.1,no,1.0,0.0,0.0
5629,29,services,married,high.school,yes,no,telephone,may,tue,95,4,nonexistent,1.1,no,1.0,0.0,0.0
5630,52,blue-collar,married,basic.9y,yes,no,telephone,may,tue,319,1,nonexistent,1.1,no,1.0,0.0,0.0
5631,44,blue-collar,married,basic.4y,no,no,telephone,may,tue,272,2,nonexistent,1.1,no,0.0,0.0,0.0
5632,55,management,married,university.degree,no,no,telephone,may,tue,142,2,nonexistent,1.1,no,0.0,0.0,0.0
5633,53,admin.,single,basic.6y,yes,no,telephone,may,tue,27,1,nonexistent,1.1,no,1.0,0.0,0.0
5634,32,management,single,university.degree,no,no,telephone,may,tue,237,2,nonexistent,1.1,no,0.0,0.0,0.0
5635,43,blue-collar,married,basic.4y,yes,no,telephone,may,tue,193,1,nonexistent,1.1,no,1.0,0.0,0.0
5636,46,housemaid,married,basic.4y,yes,no,telephone,may,tue,129,2,nonexistent,1.1,no,1.0,0.0,0.0
5637,52,management,divorced,university.degree,no,yes,telephone,may,tue,116,3,nonexistent,1.1,no,0.0,1.0,0.0
5638,48,blue-collar,married,basic.9y,yes,no,telephone,may,tue,99,1,nonexistent,1.1,no,1.0,0.0,0.0
5639,37,technician,married,professional.course,no,no,telephone,may,tue,345,1,nonexistent,1.1,no,0.0,0.0,0.0
5640,32,blue-collar,married,professional.course,no,yes,telephone,may,tue,151,1,nonexistent,1.1,no,0.0,1.0,0.0
5641,46,admin.,divorced,university.degree,yes,no,telephone,may,tue,376,2,nonexistent,1.1,no,1.0,0.0,0.0
5642,28,services,married,high.school,yes,no,telephone,may,tue,485,1,nonexistent,1.1,no,1.0,0.0,0.0
5643,31,admin.,married,university.degree,yes,no,telephone,may,tue,99,1,nonexistent,1.1,no,1.0,0.0,0.0
5644,32,blue-collar,married,basic.9y,no,no,telephone,may,tue,210,2,nonexistent,1.1,no,0.0,0.0,0.0
5645,39,services,married,high.school,no,no,telephone,may,tue,326,2,nonexistent,1.1,no,0.0,0.0,0.0
5646,29,services,single,professional.course,no,yes,telephone,may,tue,305,2,nonexistent,1.1,no,0.0,1.0,0.0
5647,30,services,married,high.school,yes,yes,telephone,may,tue,320,1,nonexistent,1.1,no,1.0,1.0,0.0
5648,30,management,married,basic.9y,yes,no,telephone,may,tue,298,1,nonexistent,1.1,no,1.0,0.0,0.0
5649,39,technician,married,professional.course,no,no,telephone,may,tue,125,1,nonexistent,1.1,no,0.0,0.0,0.0
5650,55,admin.,married,high.school,no,no,telephone,may,tue,219,1,nonexistent,1.1,no,0.0,0.0,0.0
5651,28,blue-collar,single,basic.9y,no,no,telephone,may,tue,222,1,nonexistent,1.1,no,0.0,0.0,0.0
5652,52,housemaid,married,basic.4y,no,no,telephone,may,tue,513,1,nonexistent,1.1,no,0.0,0.0,0.0
5653,38,blue-collar,married,professional.course,yes,no,telephone,may,tue,321,1,nonexistent,1.1,no,1.0,0.0,0.0
5654,34,services,married,high.school,no,no,telephone,may,tue,355,1,nonexistent,1.1,no,0.0,0.0,0.0
5655,22,admin.,married,high.school,no,no,telephone,may,tue,240,2,nonexistent,1.1,no,0.0,0.0,0.0
5656,31,entrepreneur,divorced,high.school,yes,no,telephone,may,tue,383,2,nonexistent,1.1,no,1.0,0.0,0.0
5657,31,blue-collar,married,basic.9y,no,no,telephone,may,tue,301,1,nonexistent,1.1,no,0.0,0.0,0.0
5658,33,self-employed,married,university.degree,no,no,telephone,may,tue,367,5,nonexistent,1.1,no,0.0,0.0,0.0
5659,31,technician,married,professional.course,no,no,telephone,may,tue,179,3,nonexistent,1.1,no,0.0,0.0,0.0
5660,34,blue-collar,single,high.school,no,yes,telephone,may,tue,160,1,nonexistent,1.1,no,0.0,1.0,0.0
5661,30,technician,married,professional.course,yes,no,telephone,may,tue,177,2,nonexistent,1.1,no,1.0,0.0,0.0
5662,29,admin.,married,high.school,yes,no,telephone,may,tue,181,1,nonexistent,1.1,no,1.0,0.0,0.0
5663,50,services,married,basic.6y,no,no,telephone,may,tue,377,1,nonexistent,1.1,no,0.0,0.0,0.0
5664,39,blue-collar,married,basic.6y,yes,no,telephone,may,tue,240,6,nonexistent,1.1,no,1.0,0.0,0.0
5665,36,services,married,high.school,no,yes,telephone,may,tue,1590,2,nonexistent,1.1,no,0.0,1.0,0.0
5666,35,blue-collar,married,basic.4y,yes,no,telephone,may,tue,125,4,nonexistent,1.1,no,1.0,0.0,0.0
5667,31,management,single,university.degree,yes,no,telephone,may,tue,174,2,nonexistent,1.1,no,1.0,0.0,0.0
5668,28,self-employed,single,university.degree,no,no,telephone,may,tue,518,2,nonexistent,1.1,no,0.0,0.0,0.0
5669,38,blue-collar,single,high.school,no,no,telephone,may,tue,280,3,nonexistent,1.1,no,0.0,0.0,0.0
5670,47,blue-collar,married,high.school,no,no,telephone,may,tue,269,2,nonexistent,1.1,no,0.0,0.0,0.0
5671,30,services,single,high.school,yes,no,telephone,may,tue,394,1,nonexistent,1.1,no,1.0,0.0,0.0
5672,52,management,married,professional.course,yes,yes,telephone,may,tue,280,1,nonexistent,1.1,no,1.0,1.0,0.0
5673,58,admin.,married,basic.9y,no,no,telephone,may,tue,228,1,nonexistent,1.1,no,0.0,0.0,0.0
5674,28,blue-collar,married,basic.6y,yes,no,telephone,may,tue,312,2,nonexistent,1.1,no,1.0,0.0,0.0
5675,52,management,married,professional.course,yes,no,telephone,may,tue,709,1,nonexistent,1.1,yes,1.0,0.0,1.0
5676,45,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,78,2,nonexistent,1.1,no,0.0,0.0,0.0
5677,31,blue-collar,married,basic.9y,no,no,telephone,may,tue,33,6,nonexistent,1.1,no,0.0,0.0,0.0
5678,28,blue-collar,single,basic.9y,yes,no,telephone,may,tue,212,2,nonexistent,1.1,no,1.0,0.0,0.0
5679,34,blue-collar,married,basic.9y,no,yes,telephone,may,tue,107,2,nonexistent,1.1,no,0.0,1.0,0.0
5680,48,blue-collar,married,high.school,yes,yes,telephone,may,tue,299,1,nonexistent,1.1,no,1.0,1.0,0.0
5681,33,admin.,married,basic.9y,yes,no,telephone,may,tue,140,2,nonexistent,1.1,no,1.0,0.0,0.0
5682,38,admin.,single,university.degree,no,no,telephone,may,tue,574,5,nonexistent,1.1,no,0.0,0.0,0.0
5683,37,self-employed,divorced,high.school,no,no,telephone,may,tue,182,1,nonexistent,1.1,no,0.0,0.0,0.0
5684,36,services,married,high.school,no,no,telephone,may,tue,318,3,nonexistent,1.1,no,0.0,0.0,0.0
5685,30,management,married,basic.9y,yes,no,telephone,may,tue,68,9,nonexistent,1.1,no,1.0,0.0,0.0
5686,59,entrepreneur,married,university.degree,yes,no,telephone,may,tue,217,2,nonexistent,1.1,no,1.0,0.0,0.0
5687,40,blue-collar,married,basic.6y,yes,no,telephone,may,tue,211,1,nonexistent,1.1,no,1.0,0.0,0.0
5688,60,retired,married,university.degree,yes,no,telephone,may,tue,245,2,nonexistent,1.1,no,1.0,0.0,0.0
5689,36,admin.,single,university.degree,no,no,telephone,may,tue,363,2,nonexistent,1.1,no,0.0,0.0,0.0
5690,50,services,married,high.school,yes,no,telephone,may,tue,347,1,nonexistent,1.1,no,1.0,0.0,0.0
5691,38,services,married,high.school,yes,no,telephone,may,tue,392,3,nonexistent,1.1,no,1.0,0.0,0.0
5692,42,services,married,high.school,yes,no,telephone,may,tue,137,2,nonexistent,1.1,no,1.0,0.0,0.0
5693,37,technician,single,university.degree,yes,no,telephone,may,tue,749,2,nonexistent,1.1,no,1.0,0.0,0.0
5694,28,services,married,high.school,no,no,telephone,may,tue,498,1,nonexistent,1.1,no,0.0,0.0,0.0
5695,32,services,married,high.school,yes,no,telephone,may,tue,570,1,nonexistent,1.1,no,1.0,0.0,0.0
5696,49,admin.,divorced,high.school,yes,no,telephone,may,tue,142,1,nonexistent,1.1,no,1.0,0.0,0.0
5697,32,blue-collar,married,high.school,no,no,telephone,may,tue,172,1,nonexistent,1.1,no,0.0,0.0,0.0
5698,44,blue-collar,married,professional.course,no,no,telephone,may,tue,64,1,nonexistent,1.1,no,0.0,0.0,0.0
5699,40,retired,married,professional.course,no,no,telephone,may,tue,140,1,nonexistent,1.1,no,0.0,0.0,0.0
5700,42,admin.,married,high.school,yes,no,telephone,may,tue,453,1,nonexistent,1.1,no,1.0,0.0,0.0
5701,31,technician,single,professional.course,yes,no,telephone,may,tue,198,1,nonexistent,1.1,no,1.0,0.0,0.0
5702,54,technician,married,basic.4y,no,no,telephone,may,tue,120,2,nonexistent,1.1,no,0.0,0.0,0.0
5703,35,services,married,high.school,yes,no,telephone,may,tue,146,8,nonexistent,1.1,no,1.0,0.0,0.0
5704,49,blue-collar,married,basic.9y,no,no,telephone,may,tue,27,1,nonexistent,1.1,no,0.0,0.0,0.0
5705,34,admin.,single,university.degree,yes,no,telephone,may,tue,40,3,nonexistent,1.1,no,1.0,0.0,0.0
5706,53,technician,married,professional.course,yes,yes,telephone,may,tue,92,2,nonexistent,1.1,no,1.0,1.0,0.0
5707,27,technician,single,professional.course,yes,no,telephone,may,tue,324,3,nonexistent,1.1,no,1.0,0.0,0.0
5708,57,management,divorced,high.school,no,no,telephone,may,tue,436,1,nonexistent,1.1,no,0.0,0.0,0.0
5709,32,blue-collar,married,basic.9y,no,no,telephone,may,tue,59,4,nonexistent,1.1,no,0.0,0.0,0.0
5710,39,admin.,married,high.school,yes,no,telephone,may,tue,0,4,nonexistent,1.1,no,1.0,0.0,0.0
5711,36,blue-collar,married,basic.9y,yes,no,telephone,may,tue,93,2,nonexistent,1.1,no,1.0,0.0,0.0
5712,38,blue-collar,single,high.school,no,no,telephone,may,tue,364,2,nonexistent,1.1,no,0.0,0.0,0.0
5713,50,services,married,professional.course,no,yes,telephone,may,tue,111,3,nonexistent,1.1,no,0.0,1.0,0.0
5714,28,services,single,high.school,yes,yes,telephone,may,tue,466,2,nonexistent,1.1,no,1.0,1.0,0.0
5715,26,technician,married,professional.course,yes,no,telephone,may,tue,345,2,nonexistent,1.1,no,1.0,0.0,0.0
5716,34,blue-collar,married,basic.6y,no,yes,telephone,may,tue,294,2,nonexistent,1.1,no,0.0,1.0,0.0
5717,45,admin.,divorced,basic.9y,no,no,telephone,may,tue,233,2,nonexistent,1.1,no,0.0,0.0,0.0
5718,50,blue-collar,married,basic.9y,yes,no,telephone,may,tue,149,2,nonexistent,1.1,no,1.0,0.0,0.0
5719,46,admin.,divorced,university.degree,yes,no,telephone,may,tue,304,2,nonexistent,1.1,no,1.0,0.0,0.0
5720,35,blue-collar,married,high.school,yes,no,telephone,may,tue,134,2,nonexistent,1.1,no,1.0,0.0,0.0
5721,34,blue-collar,married,basic.9y,yes,no,telephone,may,tue,355,2,nonexistent,1.1,no,1.0,0.0,0.0
5722,35,technician,single,university.degree,yes,no,telephone,may,tue,953,3,nonexistent,1.1,no,1.0,0.0,0.0
5723,58,retired,married,professional.course,no,no,telephone,may,tue,427,2,nonexistent,1.1,no,0.0,0.0,0.0
5724,34,blue-collar,married,basic.9y,no,yes,telephone,may,tue,100,2,nonexistent,1.1,no,0.0,1.0,0.0
5725,24,unemployed,single,university.degree,no,yes,telephone,may,tue,121,2,nonexistent,1.1,no,0.0,1.0,0.0
5726,26,services,single,basic.9y,yes,yes,telephone,may,tue,22,2,nonexistent,1.1,no,1.0,1.0,0.0
5727,38,entrepreneur,married,university.degree,no,no,telephone,may,tue,477,11,nonexistent,1.1,no,0.0,0.0,0.0
5728,39,blue-collar,married,basic.9y,yes,no,telephone,may,tue,30,8,nonexistent,1.1,no,1.0,0.0,0.0
5729,52,technician,married,professional.course,yes,no,telephone,may,tue,160,3,nonexistent,1.1,no,1.0,0.0,0.0
5730,52,admin.,divorced,university.degree,no,no,telephone,may,tue,136,2,nonexistent,1.1,no,0.0,0.0,0.0
5731,37,blue-collar,married,professional.course,no,no,telephone,may,tue,305,2,nonexistent,1.1,no,0.0,0.0,0.0
5732,37,blue-collar,married,basic.4y,no,no,telephone,may,tue,123,1,nonexistent,1.1,no,0.0,0.0,0.0
5733,29,blue-collar,married,high.school,no,no,telephone,may,tue,103,2,nonexistent,1.1,no,0.0,0.0,0.0
5734,37,technician,married,university.degree,yes,no,telephone,may,tue,8,2,nonexistent,1.1,no,1.0,0.0,0.0
5735,36,unemployed,single,basic.4y,yes,no,telephone,may,tue,267,1,nonexistent,1.1,no,1.0,0.0,0.0
5736,39,services,married,high.school,yes,no,telephone,may,tue,399,2,nonexistent,1.1,no,1.0,0.0,0.0
5737,43,admin.,married,high.school,no,yes,telephone,may,tue,315,2,nonexistent,1.1,no,0.0,1.0,0.0
5738,30,self-employed,married,basic.9y,no,no,telephone,may,tue,3094,2,nonexistent,1.1,yes,0.0,0.0,1.0
5739,29,technician,married,professional.course,no,no,telephone,may,tue,64,1,nonexistent,1.1,no,0.0,0.0,0.0
5740,34,technician,single,professional.course,no,yes,telephone,may,tue,3,1,nonexistent,1.1,no,0.0,1.0,0.0
