,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed
10024,24,services,single,high.school,yes,no,telephone,jun,wed,221,1,nonexistent,1.4,no
10025,24,services,single,high.school,yes,no,telephone,jun,wed,453,1,nonexistent,1.4,no
10026,55,blue-collar,married,basic.4y,no,no,telephone,jun,wed,345,1,nonexistent,1.4,no
10027,38,blue-collar,married,basic.4y,no,no,telephone,jun,wed,146,3,nonexistent,1.4,no
10028,40,admin.,married,university.degree,no,no,telephone,jun,wed,248,29,nonexistent,1.4,no
10029,41,services,married,basic.9y,yes,no,telephone,jun,wed,324,2,nonexistent,1.4,no
10030,29,entrepreneur,single,professional.course,no,no,telephone,jun,wed,609,1,nonexistent,1.4,no
10031,28,admin.,married,university.degree,no,no,telephone,jun,wed,392,1,nonexistent,1.4,no
10032,57,unemployed,married,basic.9y,yes,no,telephone,jun,wed,422,1,nonexistent,1.4,no
10033,57,housemaid,married,basic.4y,no,no,telephone,jun,wed,101,1,nonexistent,1.4,no
10034,43,blue-collar,married,basic.4y,no,no,telephone,jun,wed,319,2,nonexistent,1.4,no
10035,38,blue-collar,married,professional.course,no,no,telephone,jun,wed,112,3,nonexistent,1.4,no
10036,56,technician,single,university.degree,yes,no,telephone,jun,wed,308,1,nonexistent,1.4,no
10037,52,services,single,high.school,yes,no,telephone,jun,wed,43,1,nonexistent,1.4,no
10038,25,technician,married,professional.course,yes,no,telephone,jun,wed,149,2,nonexistent,1.4,no
10039,31,housemaid,married,professional.course,yes,no,telephone,jun,wed,36,1,nonexistent,1.4,no
10040,52,services,single,high.school,yes,no,telephone,jun,wed,324,1,nonexistent,1.4,no
10041,36,admin.,married,high.school,yes,no,telephone,jun,wed,100,4,nonexistent,1.4,no
10042,32,student,single,university.degree,yes,no,telephone,jun,wed,209,12,nonexistent,1.4,no
10043,31,entrepreneur,divorced,high.school,yes,no,telephone,jun,wed,119,3,nonexistent,1.4,no
10044,28,management,married,university.degree,yes,no,telephone,jun,wed,695,1,nonexistent,1.4,yes
10045,32,blue-collar,divorced,basic.9y,no,no,telephone,jun,wed,13,11,nonexistent,1.4,no
10046,41,technician,single,professional.course,yes,no,telephone,jun,wed,1255,1,nonexistent,1.4,yes
10047,29,technician,divorced,professional.course,yes,no,telephone,jun,wed,11,19,nonexistent,1.4,no
10048,39,management,married,basic.9y,no,no,telephone,jun,wed,255,2,nonexistent,1.4,no
10049,42,management,married,university.degree,no,no,telephone,jun,wed,50,2,nonexistent,1.4,no
10050,50,unemployed,married,high.school,no,no,telephone,jun,wed,373,2,nonexistent,1.4,no
10051,34,blue-collar,married,high.school,no,no,telephone,jun,wed,18,6,nonexistent,1.4,no
10052,32,blue-collar,single,high.school,yes,no,telephone,jun,wed,108,2,nonexistent,1.4,no
10053,44,entrepreneur,married,professional.course,no,yes,telephone,jun,wed,307,14,nonexistent,1.4,no
10054,42,retired,married,professional.course,yes,no,telephone,jun,wed,142,17,nonexistent,1.4,no
10055,48,technician,divorced,university.degree,yes,no,telephone,jun,wed,78,3,nonexistent,1.4,no
10056,41,self-employed,married,basic.9y,yes,no,telephone,jun,wed,376,7,nonexistent,1.4,no
10057,32,technician,married,professional.course,no,no,telephone,jun,wed,188,1,nonexistent,1.4,no
10058,55,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,326,1,nonexistent,1.4,no
10059,27,admin.,single,university.degree,no,no,telephone,jun,wed,443,7,nonexistent,1.4,no
10060,41,admin.,married,university.degree,yes,yes,telephone,jun,wed,802,3,nonexistent,1.4,no
10061,43,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,64,2,nonexistent,1.4,no
10062,54,unemployed,married,high.school,no,no,telephone,jun,wed,36,16,nonexistent,1.4,no
10063,52,blue-collar,divorced,high.school,no,no,telephone,jun,wed,18,5,nonexistent,1.4,no
10064,55,management,single,basic.4y,yes,no,telephone,jun,wed,89,4,nonexistent,1.4,no
10065,38,blue-collar,married,basic.9y,no,no,telephone,jun,wed,359,2,nonexistent,1.4,no
10066,42,blue-collar,married,high.school,no,no,telephone,jun,wed,257,2,nonexistent,1.4,no
10067,56,retired,married,basic.4y,yes,no,telephone,jun,wed,19,30,nonexistent,1.4,no
10068,41,services,married,basic.9y,yes,no,telephone,jun,wed,404,2,nonexistent,1.4,no
10069,31,services,married,high.school,yes,yes,telephone,jun,wed,146,2,nonexistent,1.4,no
10070,40,blue-collar,married,basic.9y,no,no,telephone,jun,wed,13,14,nonexistent,1.4,no
10071,25,services,single,high.school,no,no,telephone,jun,wed,297,3,nonexistent,1.4,no
10072,42,admin.,married,basic.6y,yes,no,telephone,jun,wed,300,3,nonexistent,1.4,no
10073,59,retired,married,basic.9y,yes,no,telephone,jun,wed,2093,1,nonexistent,1.4,yes
10074,24,technician,single,professional.course,yes,no,telephone,jun,wed,37,2,nonexistent,1.4,no
10075,44,admin.,single,high.school,no,no,telephone,jun,wed,61,3,nonexistent,1.4,no
10076,43,blue-collar,married,basic.9y,no,no,telephone,jun,wed,793,3,nonexistent,1.4,no
10077,31,blue-collar,married,basic.9y,yes,no,telephone,jun,wed,704,4,nonexistent,1.4,yes
10078,28,technician,single,professional.course,yes,no,telephone,jun,wed,1195,2,nonexistent,1.4,no
10079,33,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,61,23,nonexistent,1.4,no
10080,47,admin.,married,basic.9y,yes,no,telephone,jun,wed,96,3,nonexistent,1.4,no
10081,35,admin.,divorced,university.degree,yes,no,telephone,jun,wed,399,2,nonexistent,1.4,no
10082,47,entrepreneur,married,professional.course,no,yes,telephone,jun,wed,140,3,nonexistent,1.4,no
10083,25,blue-collar,married,basic.9y,yes,no,telephone,jun,wed,121,2,nonexistent,1.4,no
10084,26,technician,single,professional.course,no,no,telephone,jun,wed,84,5,nonexistent,1.4,no
10085,39,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,87,4,nonexistent,1.4,no
10086,42,entrepreneur,married,professional.course,no,no,telephone,jun,wed,108,2,nonexistent,1.4,no
10087,43,management,married,high.school,no,no,telephone,jun,wed,48,10,nonexistent,1.4,no
10088,29,technician,married,professional.course,no,no,telephone,jun,wed,129,10,nonexistent,1.4,no
10089,50,management,married,university.degree,no,no,telephone,jun,wed,242,2,nonexistent,1.4,no
10090,29,blue-collar,married,professional.course,no,no,telephone,jun,wed,230,3,nonexistent,1.4,no
10091,45,technician,divorced,professional.course,yes,no,telephone,jun,wed,37,3,nonexistent,1.4,no
10092,38,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,25,41,nonexistent,1.4,no
10093,36,services,married,high.school,yes,yes,telephone,jun,wed,57,2,nonexistent,1.4,no
10094,33,entrepreneur,married,university.degree,yes,yes,telephone,jun,wed,77,2,nonexistent,1.4,no
10095,44,blue-collar,married,basic.4y,no,yes,telephone,jun,wed,127,1,nonexistent,1.4,no
10096,33,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,313,2,nonexistent,1.4,no
10097,43,management,divorced,university.degree,no,no,telephone,jun,wed,114,1,nonexistent,1.4,no
10098,39,blue-collar,divorced,basic.9y,yes,no,telephone,jun,wed,119,2,nonexistent,1.4,no
10099,36,admin.,single,university.degree,no,no,telephone,jun,wed,305,6,nonexistent,1.4,no
10100,31,services,single,high.school,no,no,telephone,jun,wed,49,2,nonexistent,1.4,no
10101,49,technician,married,professional.course,yes,no,telephone,jun,wed,429,13,nonexistent,1.4,no
10102,44,blue-collar,married,high.school,yes,no,telephone,jun,wed,51,4,nonexistent,1.4,no
10103,51,management,married,high.school,no,no,telephone,jun,wed,99,3,nonexistent,1.4,no
10104,28,management,married,university.degree,no,no,telephone,jun,wed,771,2,nonexistent,1.4,yes
10105,41,blue-collar,married,basic.9y,no,no,telephone,jun,wed,378,2,nonexistent,1.4,no
10106,44,technician,married,high.school,yes,yes,telephone,jun,wed,491,3,nonexistent,1.4,no
10107,57,retired,divorced,professional.course,no,no,telephone,jun,wed,203,1,nonexistent,1.4,no
10108,36,services,married,high.school,no,no,telephone,jun,wed,90,3,nonexistent,1.4,no
10109,49,admin.,married,high.school,yes,no,telephone,jun,wed,135,3,nonexistent,1.4,no
10110,36,blue-collar,married,high.school,no,no,telephone,jun,wed,626,5,nonexistent,1.4,no
10111,51,management,married,university.degree,no,no,telephone,jun,wed,16,17,nonexistent,1.4,no
10112,45,admin.,married,high.school,no,no,telephone,jun,wed,125,8,nonexistent,1.4,no
10113,46,admin.,married,basic.9y,yes,no,telephone,jun,wed,16,14,nonexistent,1.4,no
10114,43,blue-collar,single,basic.9y,yes,no,telephone,jun,wed,354,21,nonexistent,1.4,no
10115,23,blue-collar,single,basic.9y,yes,no,telephone,jun,wed,507,2,nonexistent,1.4,no
10116,50,technician,married,professional.course,yes,no,telephone,jun,wed,18,20,nonexistent,1.4,no
10117,41,admin.,single,high.school,yes,no,telephone,jun,wed,90,4,nonexistent,1.4,no
10118,26,admin.,single,high.school,no,no,telephone,jun,wed,140,2,nonexistent,1.4,no
10119,52,blue-collar,married,basic.4y,no,no,telephone,jun,wed,23,7,nonexistent,1.4,no
10120,33,self-employed,married,university.degree,no,no,telephone,jun,wed,113,2,nonexistent,1.4,no
10121,28,admin.,single,university.degree,yes,no,telephone,jun,wed,249,5,nonexistent,1.4,no
10122,28,blue-collar,married,basic.6y,no,no,telephone,jun,wed,1060,5,nonexistent,1.4,yes
10123,54,management,married,basic.6y,no,no,telephone,jun,wed,255,3,nonexistent,1.4,no
10124,35,admin.,married,high.school,yes,no,telephone,jun,wed,55,2,nonexistent,1.4,no
10125,60,admin.,married,university.degree,no,no,telephone,jun,wed,521,11,nonexistent,1.4,no
10126,47,services,married,high.school,yes,yes,telephone,jun,wed,161,2,nonexistent,1.4,no
10127,60,retired,married,high.school,yes,no,telephone,jun,wed,340,3,nonexistent,1.4,no
10128,29,management,single,university.degree,yes,no,telephone,jun,wed,40,3,nonexistent,1.4,no
10129,49,technician,married,high.school,no,no,telephone,jun,wed,156,3,nonexistent,1.4,no
10130,56,retired,married,basic.4y,no,no,telephone,jun,wed,375,2,nonexistent,1.4,no
10131,33,admin.,married,high.school,no,no,telephone,jun,wed,43,4,nonexistent,1.4,no
10132,28,student,single,high.school,yes,yes,telephone,jun,wed,604,6,nonexistent,1.4,no
10133,60,admin.,married,university.degree,no,no,telephone,jun,wed,1574,3,nonexistent,1.4,yes
10134,34,admin.,married,high.school,no,no,telephone,jun,thu,29,11,nonexistent,1.4,no
10135,36,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,102,13,nonexistent,1.4,no
10136,39,management,single,university.degree,yes,no,telephone,jun,thu,160,6,nonexistent,1.4,no
10137,40,admin.,single,university.degree,no,no,telephone,jun,thu,136,2,nonexistent,1.4,no
10138,56,entrepreneur,married,university.degree,yes,yes,telephone,jun,thu,82,1,nonexistent,1.4,no
10139,33,admin.,single,professional.course,no,no,telephone,jun,thu,122,1,nonexistent,1.4,no
10140,40,admin.,married,basic.9y,no,no,telephone,jun,thu,185,1,nonexistent,1.4,no
10141,58,entrepreneur,married,basic.4y,no,no,telephone,jun,thu,147,1,nonexistent,1.4,no
10142,40,blue-collar,divorced,basic.9y,no,no,telephone,jun,thu,575,1,nonexistent,1.4,no
10143,32,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,39,2,nonexistent,1.4,no
10144,37,technician,single,high.school,no,no,telephone,jun,thu,675,5,nonexistent,1.4,no
10145,46,admin.,single,university.degree,yes,no,telephone,jun,thu,172,3,nonexistent,1.4,no
10146,49,services,married,high.school,no,no,telephone,jun,thu,97,1,nonexistent,1.4,no
10147,26,admin.,single,university.degree,no,no,telephone,jun,thu,394,1,nonexistent,1.4,no
10148,31,technician,single,professional.course,no,yes,telephone,jun,thu,127,1,nonexistent,1.4,no
10149,36,student,single,basic.9y,yes,no,telephone,jun,thu,176,1,nonexistent,1.4,no
10150,32,technician,married,university.degree,no,no,telephone,jun,thu,37,1,nonexistent,1.4,no
10151,34,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,266,4,nonexistent,1.4,no
10152,35,student,single,university.degree,no,no,telephone,jun,thu,618,1,nonexistent,1.4,yes
10153,59,retired,married,basic.9y,no,no,telephone,jun,thu,297,1,nonexistent,1.4,no
10154,47,management,divorced,university.degree,no,no,telephone,jun,thu,593,1,nonexistent,1.4,no
10155,46,blue-collar,married,basic.4y,no,no,telephone,jun,thu,446,1,nonexistent,1.4,no
10156,41,self-employed,married,high.school,no,no,telephone,jun,thu,340,1,nonexistent,1.4,no
10157,42,blue-collar,married,basic.6y,yes,no,telephone,jun,thu,108,4,nonexistent,1.4,no
10158,49,blue-collar,married,basic.9y,no,no,telephone,jun,thu,70,1,nonexistent,1.4,no
10159,50,technician,married,professional.course,no,no,telephone,jun,thu,64,1,nonexistent,1.4,no
10160,49,services,married,high.school,no,no,telephone,jun,thu,139,1,nonexistent,1.4,no
10161,39,technician,single,professional.course,no,no,telephone,jun,thu,820,1,nonexistent,1.4,no
10162,47,admin.,divorced,high.school,no,no,telephone,jun,thu,149,1,nonexistent,1.4,no
10163,30,blue-collar,married,basic.9y,no,no,telephone,jun,thu,348,3,nonexistent,1.4,no
10164,40,admin.,married,professional.course,no,no,telephone,jun,thu,168,1,nonexistent,1.4,no
10165,56,blue-collar,married,basic.4y,no,no,telephone,jun,thu,573,1,nonexistent,1.4,no
10166,40,management,divorced,university.degree,yes,no,telephone,jun,thu,209,1,nonexistent,1.4,no
10167,30,admin.,married,university.degree,no,no,telephone,jun,thu,446,1,nonexistent,1.4,no
10168,33,self-employed,single,university.degree,no,no,telephone,jun,thu,111,1,nonexistent,1.4,no
10169,35,blue-collar,married,basic.6y,no,no,telephone,jun,thu,34,31,nonexistent,1.4,no
10170,58,self-employed,divorced,professional.course,no,no,telephone,jun,thu,197,1,nonexistent,1.4,no
10171,47,admin.,divorced,high.school,yes,no,telephone,jun,thu,1224,1,nonexistent,1.4,yes
10172,46,blue-collar,married,basic.6y,no,no,telephone,jun,thu,144,10,nonexistent,1.4,no
10173,53,services,married,high.school,yes,no,telephone,jun,thu,75,1,nonexistent,1.4,no
10174,58,self-employed,divorced,professional.course,yes,no,telephone,jun,thu,430,1,nonexistent,1.4,no
10175,49,housemaid,single,high.school,no,no,telephone,jun,thu,32,1,nonexistent,1.4,no
10176,43,services,married,high.school,yes,no,telephone,jun,thu,268,1,nonexistent,1.4,no
10177,34,services,divorced,basic.9y,no,no,telephone,jun,thu,73,2,nonexistent,1.4,no
10178,41,blue-collar,married,basic.9y,no,no,telephone,jun,thu,203,2,nonexistent,1.4,no
10179,47,admin.,married,professional.course,no,no,telephone,jun,thu,252,1,nonexistent,1.4,no
10180,42,unemployed,married,high.school,yes,yes,telephone,jun,thu,188,5,nonexistent,1.4,no
10181,49,services,married,high.school,no,no,telephone,jun,thu,395,1,nonexistent,1.4,no
10182,54,retired,divorced,basic.4y,no,no,telephone,jun,thu,170,1,nonexistent,1.4,no
10183,41,services,divorced,basic.9y,no,no,telephone,jun,thu,147,1,nonexistent,1.4,no
10184,36,admin.,married,university.degree,yes,no,telephone,jun,thu,127,1,nonexistent,1.4,no
10185,51,technician,married,professional.course,yes,no,telephone,jun,thu,22,1,nonexistent,1.4,no
10186,41,unemployed,married,professional.course,yes,no,telephone,jun,thu,109,1,nonexistent,1.4,no
10187,42,technician,married,high.school,no,no,telephone,jun,thu,677,1,nonexistent,1.4,no
10188,52,management,divorced,university.degree,no,no,telephone,jun,thu,167,1,nonexistent,1.4,no
10189,29,admin.,married,university.degree,no,yes,telephone,jun,thu,105,1,nonexistent,1.4,no
10190,46,services,married,basic.9y,no,no,telephone,jun,thu,57,1,nonexistent,1.4,no
10191,42,technician,single,high.school,no,no,telephone,jun,thu,220,1,nonexistent,1.4,no
10192,35,self-employed,married,basic.4y,no,no,telephone,jun,thu,140,1,nonexistent,1.4,no
10193,48,admin.,single,university.degree,yes,no,telephone,jun,thu,1082,1,nonexistent,1.4,no
10194,27,technician,single,professional.course,no,no,telephone,jun,thu,248,1,nonexistent,1.4,no
10195,32,self-employed,single,high.school,no,no,telephone,jun,thu,11,1,nonexistent,1.4,no
10196,45,blue-collar,married,basic.9y,yes,yes,telephone,jun,thu,93,1,nonexistent,1.4,no
10197,35,admin.,married,university.degree,no,no,telephone,jun,thu,161,1,nonexistent,1.4,no
10198,32,services,married,high.school,no,no,telephone,jun,thu,653,2,nonexistent,1.4,no
10199,35,admin.,married,high.school,no,no,telephone,jun,thu,193,1,nonexistent,1.4,no
10200,47,management,married,basic.4y,no,yes,telephone,jun,thu,216,1,nonexistent,1.4,no
10201,35,admin.,married,high.school,no,yes,telephone,jun,thu,291,1,nonexistent,1.4,no
10202,53,admin.,single,high.school,no,no,telephone,jun,thu,223,1,nonexistent,1.4,no
10203,37,technician,married,professional.course,no,no,telephone,jun,thu,96,1,nonexistent,1.4,no
10204,42,admin.,married,basic.4y,no,no,telephone,jun,thu,477,7,nonexistent,1.4,no
10205,58,retired,married,basic.4y,no,no,telephone,jun,thu,327,1,nonexistent,1.4,no
10206,53,admin.,single,high.school,no,no,telephone,jun,thu,446,1,nonexistent,1.4,no
10207,35,technician,married,professional.course,no,no,telephone,jun,thu,159,1,nonexistent,1.4,no
10208,55,admin.,married,high.school,yes,no,telephone,jun,thu,178,1,nonexistent,1.4,no
10209,51,blue-collar,married,basic.4y,no,no,telephone,jun,thu,152,2,nonexistent,1.4,no
10210,51,admin.,married,professional.course,no,no,telephone,jun,thu,169,2,nonexistent,1.4,no
10211,37,technician,single,professional.course,no,no,telephone,jun,thu,635,3,nonexistent,1.4,no
10212,48,services,divorced,basic.6y,yes,no,telephone,jun,thu,122,1,nonexistent,1.4,no
10213,44,admin.,married,university.degree,no,no,telephone,jun,thu,136,1,nonexistent,1.4,no
10214,34,admin.,married,high.school,no,no,telephone,jun,thu,69,1,nonexistent,1.4,no
10215,45,admin.,married,basic.9y,no,no,telephone,jun,thu,521,1,nonexistent,1.4,no
10216,33,technician,married,professional.course,yes,no,telephone,jun,thu,201,1,nonexistent,1.4,no
10217,41,admin.,married,university.degree,yes,yes,telephone,jun,thu,142,4,nonexistent,1.4,no
10218,30,admin.,married,high.school,no,no,telephone,jun,thu,66,1,nonexistent,1.4,no
10219,41,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,512,1,nonexistent,1.4,yes
10220,45,housemaid,married,professional.course,yes,no,telephone,jun,thu,810,2,nonexistent,1.4,no
10221,45,services,married,basic.6y,yes,yes,telephone,jun,thu,138,1,nonexistent,1.4,no
10222,38,technician,single,professional.course,no,no,telephone,jun,thu,574,4,nonexistent,1.4,no
10223,43,admin.,married,university.degree,no,no,telephone,jun,thu,145,2,nonexistent,1.4,no
10224,35,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,196,2,nonexistent,1.4,no
10225,37,blue-collar,single,basic.4y,yes,yes,telephone,jun,thu,270,2,nonexistent,1.4,no
10226,47,admin.,married,university.degree,no,no,telephone,jun,thu,252,2,nonexistent,1.4,no
10227,39,management,married,basic.4y,yes,no,telephone,jun,thu,26,1,nonexistent,1.4,no
10228,34,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,335,2,nonexistent,1.4,no
10229,46,blue-collar,married,basic.4y,no,yes,telephone,jun,thu,89,1,nonexistent,1.4,no
10230,44,blue-collar,married,basic.4y,no,no,telephone,jun,thu,330,1,nonexistent,1.4,no
10231,54,admin.,married,high.school,no,no,telephone,jun,thu,361,1,nonexistent,1.4,no
10232,46,entrepreneur,married,basic.9y,no,no,telephone,jun,thu,64,1,nonexistent,1.4,no
